fetch_date,sku,price
03/07/2012,LD02655694,2154
03/07/2012,LD02639854,2167
03/07/2012,LD02661326,2179
03/07/2012,LD02652929,2200
03/07/2012,LD02662991,2201
03/07/2012,LD02663568,2206
03/07/2012,LD02653239,2239
03/07/2012,LD02639682,2253
03/07/2012,LD02639801,2325
03/07/2012,LD02655762,2332
03/07/2012,LD02655558,2366
03/07/2012,LD02661000,2381
03/07/2012,LD02655641,2427
03/07/2012,LD02626924,2475
03/07/2012,LD02661147,2519
03/07/2012,LD02663247,4170
03/07/2012,LD02660912,1472
03/07/2012,LD02635321,1156
03/07/2012,LD02635316,1298
03/07/2012,LD02652712,1543
03/07/2012,LD02660931,952
03/07/2012,LD02635329,1212
03/07/2012,LD02660804,868
03/07/2012,LD02663362,1073
03/07/2012,LD02660963,1211
03/07/2012,LD02661782,1226
03/07/2012,LD02614684,1770
03/07/2012,LD02662954,820
03/07/2012,LD02626820,1014
03/07/2012,LD02658537,753
03/07/2012,LD02622660,884
03/07/2012,LD02663425,995
03/07/2012,LD02639626,1112
03/07/2012,LD02604901,1344
03/07/2012,LD02620821,1398
03/07/2012,LD02653536,712
03/07/2012,LD02661284,744
03/07/2012,LD02661030,758
03/07/2012,LD02655597,789
03/07/2012,LD02660798,800
03/07/2012,LD02658654,827
03/07/2012,LD02658545,846
03/07/2012,LD02602362,967
03/07/2012,LD02652904,1153
03/07/2012,LD02596534,1189
03/07/2012,LD02600159,611
03/07/2012,LD02653511,633
03/07/2012,LD02662068,684
03/07/2012,LD02663277,812
03/07/2012,LD02653713,909
03/07/2012,LD02661645,984
03/07/2012,LD02662230,821
03/07/2012,LD02662288,611
03/07/2012,LD02663041,645
03/07/2012,LD02652735,700
03/07/2012,LD02662242,617
03/07/2012,LD02661732,621
03/07/2012,LD02661582,631
03/07/2012,LD02661319,868
03/07/2012,LD02612446,946
03/07/2012,LD02655384,1055
03/07/2012,LD02662161,527
03/07/2012,LD02596307,680
03/07/2012,LD02660962,680
03/07/2012,LD02661405,784
03/07/2012,LD02663573,784
03/07/2012,LD02641540,882
03/07/2012,LD02655715,520
03/07/2012,LD02662222,559
03/07/2012,LD02652663,624
03/07/2012,LD02662292,668
03/07/2012,LD02663550,717
03/07/2012,LD02661171,761
03/07/2012,LD02653669,817
03/07/2012,LD02618497,954
03/07/2012,LD02661538,538
03/07/2012,LD02661912,542
03/07/2012,LD02661380,552
03/07/2012,LD02658657,576
03/07/2012,LD02658689,576
03/07/2012,LD02661881,582
03/07/2012,LD02661145,584
03/07/2012,LD02661379,647
03/07/2012,LD02663817,654
03/07/2012,LD02658749,729
03/07/2012,LD02639902,861
03/07/2012,LD02639758,864
03/07/2012,LD02639954,1162
03/07/2012,LD02663118,419
03/07/2012,LD02653157,471
03/07/2012,LD02660942,476
03/07/2012,LD02661451,477
03/07/2012,LD02655507,497
03/07/2012,LD02655796,504
03/07/2012,LD02661901,514
03/07/2012,LD02662129,514
03/07/2012,LD02661903,518
03/07/2012,LD02661381,524
03/07/2012,LD02663229,545
03/07/2012,LD02611951,553
03/07/2012,LD02661795,654
03/07/2012,LD02639887,657
03/07/2012,LD02639684,661
03/07/2012,LD02622791,672
03/07/2012,LD02662241,675
03/07/2012,LD02652573,706
03/07/2012,LD02653443,714
03/07/2012,LD02639690,721
03/07/2012,LD02660330,728
03/07/2012,LD02639634,735
03/07/2012,LD02652808,739
03/07/2012,LD02653556,744
03/07/2012,LD02652880,876
03/07/2012,LD02639704,892
03/07/2012,LD02660257,410
03/07/2012,LD02660171,421
03/07/2012,LD02663766,382
04/07/2012,LD02570541,672185
04/07/2012,LD02663832,27171
04/07/2012,LD02663086,39140
04/07/2012,LD02663864,50206
04/07/2012,LD02626718,42305
04/07/2012,LD02659056,17178
04/07/2012,LD02596205,22142
04/07/2012,LD02617558,70534
04/07/2012,LD02632560,16512
04/07/2012,LD02656200,16649
04/07/2012,LD02659080,16944
04/07/2012,LD02665690,20109
04/07/2012,LD02664732,28888
04/07/2012,LD02664595,31571
04/07/2012,LD02665402,11110
04/07/2012,LD02632562,17183
04/07/2012,LD02629087,9381
04/07/2012,LD02537659,14660
04/07/2012,LD02662345,19441
04/07/2012,LD02658461,14321
04/07/2012,LD02596191,13433
04/07/2012,LD02661348,26964
04/07/2012,LD02665598,12238
04/07/2012,LD02596204,8475
04/07/2012,LD02617748,11197
04/07/2012,LD02665441,13761
04/07/2012,LD02665495,14952
04/07/2012,LD02665424,8271
04/07/2012,LD02656122,11164
04/07/2012,LD02660997,7216
04/07/2012,LD02658730,8739
04/07/2012,LD02609301,9506
04/07/2012,LD02664029,7599
04/07/2012,LD02660515,6366
04/07/2012,LD02662819,7804
04/07/2012,LD02665399,8718
04/07/2012,LD02591119,6463
04/07/2012,LD02663117,5168
04/07/2012,LD02664755,7763
04/07/2012,LD02650752,6160
04/07/2012,LD02659103,6846
04/07/2012,LD02659085,9505
04/07/2012,LD02598688,11847
04/07/2012,LD02662340,11738
04/07/2012,LD02656354,4916
04/07/2012,LD02640103,9348
04/07/2012,LD02662356,13125
04/07/2012,LD02665348,8723
04/07/2012,LD02627074,9042
04/07/2012,LD02642336,6307
04/07/2012,LD02665420,6930
04/07/2012,LD02658442,9126
04/07/2012,LD02665070,5742
04/07/2012,LD02661504,4514
04/07/2012,LD02656194,3185
04/07/2012,LD02656343,4061
04/07/2012,LD02663124,5256
04/07/2012,LD02664793,5954
04/07/2012,LD02659047,7202
04/07/2012,LD02658560,25451
04/07/2012,LD02660443,3153
04/07/2012,LD02661492,3958
04/07/2012,LD02658547,4953
04/07/2012,LD02652382,5065
04/07/2012,LD02661614,5133
04/07/2012,LD02661848,5568
04/07/2012,LD02659098,6840
04/07/2012,LD02658839,7238
04/07/2012,LD02639260,7391
04/07/2012,LD02663893,7561
04/07/2012,LD02660988,9297
04/07/2012,LD02665681,10187
04/07/2012,LD02664636,10427
04/07/2012,LD02664807,10729
04/07/2012,LD02659062,11147
04/07/2012,LD02664053,16175
04/07/2012,LD02660367,4632
04/07/2012,LD02663079,4845
04/07/2012,LD02641363,4960
04/07/2012,LD02664953,5230
04/07/2012,LD02665674,5267
04/07/2012,LD02626006,5286
04/07/2012,LD02650597,5782
04/07/2012,LD02663863,6109
04/07/2012,LD02656196,6694
04/07/2012,LD02663914,7877
04/07/2012,LD02662791,8025
04/07/2012,LD02656188,10759
04/07/2012,LD02660390,12030
04/07/2012,LD02663241,4180
04/07/2012,LD02665326,5167
04/07/2012,LD02661718,6240
04/07/2012,LD02605259,4014
04/07/2012,LD02655766,4572
04/07/2012,LD02660427,2835
04/07/2012,LD02665658,2961
04/07/2012,LD02660426,2974
04/07/2012,LD02661685,3662
04/07/2012,LD02652935,3878
04/07/2012,LD02665336,3966
04/07/2012,LD02665388,4039
04/07/2012,LD02653458,4238
04/07/2012,LD02652744,4404
04/07/2012,LD02655494,4641
04/07/2012,LD02665429,5702
04/07/2012,LD02640395,7380
04/07/2012,LD02660653,4010
04/07/2012,LD02656278,3100
04/07/2012,LD02663626,3906
04/07/2012,LD02655593,3178
04/07/2012,LD02661139,3228
04/07/2012,LD02632400,3388
04/07/2012,LD02628065,3619
04/07/2012,LD02663318,3238
04/07/2012,LD02663180,2725
04/07/2012,LD02663370,3607
04/07/2012,LD02622891,2985
04/07/2012,LD02663085,1860
04/07/2012,LD02596007,2184
04/07/2012,LD02652777,2614
04/07/2012,LD02622806,3338
04/07/2012,LD02655735,1753
04/07/2012,LD02656316,2220
04/07/2012,LD02540603,2424
04/07/2012,LD02595624,3048
04/07/2012,LD02622648,3227
04/07/2012,LD02626946,3886
04/07/2012,LD02662037,4204
04/07/2012,LD02665654,1791
04/07/2012,LD02661890,1817
04/07/2012,LD02653496,2070
04/07/2012,LD02665477,2349
04/07/2012,LD02652867,2407
04/07/2012,LD02661644,2426
04/07/2012,LD02614666,2577
04/07/2012,LD02655632,2638
04/07/2012,LD02661351,2682
04/07/2012,LD02663590,3118
04/07/2012,LD02655821,3198
04/07/2012,LD02626920,3454
04/07/2012,LD02660333,3823
04/07/2012,LD02599916,4109
04/07/2012,LD02661747,2829
04/07/2012,LD02653567,3414
04/07/2012,LD02652684,1952
04/07/2012,LD02661540,2423
04/07/2012,LD02662576,3240
04/07/2012,LD02662166,1323
04/07/2012,LD02661826,1376
04/07/2012,LD02653006,1944
04/07/2012,LD02663703,2632
04/07/2012,LD02652709,1317
04/07/2012,LD02665444,1675
04/07/2012,LD02661898,1761
04/07/2012,LD02665120,1785
04/07/2012,LD02661035,1955
04/07/2012,LD02650780,2124
04/07/2012,LD02652597,2223
04/07/2012,LD02652785,2442
04/07/2012,LD02665088,2592
04/07/2012,LD02582500,2710
04/07/2012,LD02661291,2893
04/07/2012,LD02662617,2908
04/07/2012,LD02653360,2976
04/07/2012,LD02663391,3971
04/07/2012,LD02610710,2724
04/07/2012,LD02653313,1895
04/07/2012,LD02661236,2637
04/07/2012,LD02662946,3553
04/07/2012,LD02660488,1565
04/07/2012,LD02653282,2294
04/07/2012,LD02653494,2549
04/07/2012,LD02653646,2066
04/07/2012,LD02660694,2067
04/07/2012,LD02627461,2149
04/07/2012,LD02658806,2719
04/07/2012,LD02665559,1336
04/07/2012,LD02639403,1564
04/07/2012,LD02660689,2183
04/07/2012,LD02596239,2796
04/07/2012,LD02653123,2820
04/07/2012,LD02652644,1027
04/07/2012,LD02635342,1397
04/07/2012,LD02655803,1414
04/07/2012,LD02660499,1475
04/07/2012,LD02655522,1586
04/07/2012,LD02661107,1586
04/07/2012,LD02650777,1590
04/07/2012,LD02662866,2034
04/07/2012,LD02608356,1194
04/07/2012,LD02664975,1371
04/07/2012,LD02662603,1437
04/07/2012,LD02662688,1489
04/07/2012,LD02635303,1518
04/07/2012,LD02662539,1552
04/07/2012,LD02661697,1556
04/07/2012,LD02663631,2033
04/07/2012,LD02660742,2277
04/07/2012,LD02596436,2319
04/07/2012,LD02665983,2411
04/07/2012,LD02653114,2632
04/07/2012,LD02626884,2647
04/07/2012,LD02662902,3783
04/07/2012,LD02660649,886
04/07/2012,LD02652773,964
04/07/2012,LD02618235,1039
04/07/2012,LD02661568,1101
04/07/2012,LD02662285,1135
04/07/2012,LD02660664,1150
04/07/2012,LD02655723,1196
04/07/2012,LD02631480,1254
04/07/2012,LD02661600,1257
04/07/2012,LD02652846,1294
04/07/2012,LD02660728,1322
04/07/2012,LD02660645,1352
04/07/2012,LD02660602,1355
04/07/2012,LD02663219,1379
04/07/2012,LD02622833,1438
04/07/2012,LD02653032,1442
04/07/2012,LD02661757,1459
04/07/2012,LD02652817,1481
04/07/2012,LD02601426,1488
04/07/2012,LD02663194,1519
04/07/2012,LD02653381,1610
04/07/2012,LD02655668,1613
04/07/2012,LD02662190,1620
04/07/2012,LD02663323,1687
04/07/2012,LD02661544,1816
04/07/2012,LD02660638,1892
04/07/2012,LD02653044,2007
04/07/2012,LD02662856,2016
04/07/2012,LD02663248,2104
04/07/2012,LD02626880,2106
04/07/2012,LD02653587,2154
04/07/2012,LD02655694,2154
04/07/2012,LD02639854,2167
04/07/2012,LD02661326,2179
04/07/2012,LD02652929,2200
04/07/2012,LD02663568,2206
04/07/2012,LD02653239,2239
04/07/2012,LD02639682,2253
04/07/2012,LD02664893,2267
04/07/2012,LD02639801,2325
04/07/2012,LD02655762,2332
04/07/2012,LD02664980,2333
04/07/2012,LD02655558,2366
04/07/2012,LD02661000,2381
04/07/2012,LD02655641,2427
04/07/2012,LD02626924,2475
04/07/2012,LD02661147,2519
04/07/2012,LD02663247,4170
04/07/2012,LD02660912,1472
04/07/2012,LD02635321,1156
04/07/2012,LD02635316,1298
04/07/2012,LD02652712,1543
04/07/2012,LD02660931,952
04/07/2012,LD02635329,1212
04/07/2012,LD02660804,868
04/07/2012,LD02663362,1073
04/07/2012,LD02660963,1211
04/07/2012,LD02661782,1226
04/07/2012,LD02614684,1770
04/07/2012,LD02662954,820
04/07/2012,LD02626820,1014
04/07/2012,LD02658537,753
04/07/2012,LD02622660,884
04/07/2012,LD02663425,995
04/07/2012,LD02665713,1062
04/07/2012,LD02639626,1112
04/07/2012,LD02604901,1344
04/07/2012,LD02620821,1398
04/07/2012,LD02653536,712
04/07/2012,LD02661284,744
04/07/2012,LD02661030,758
04/07/2012,LD02655597,789
04/07/2012,LD02660798,800
04/07/2012,LD02658654,827
04/07/2012,LD02658545,846
04/07/2012,LD02602362,967
04/07/2012,LD02664844,1023
04/07/2012,LD02652904,1153
04/07/2012,LD02596534,1189
04/07/2012,LD02600159,611
04/07/2012,LD02653511,633
04/07/2012,LD02662068,684
04/07/2012,LD02663277,812
04/07/2012,LD02653713,909
04/07/2012,LD02661645,984
04/07/2012,LD02662230,821
04/07/2012,LD02662288,611
04/07/2012,LD02663041,645
04/07/2012,LD02652735,700
04/07/2012,LD02662242,617
04/07/2012,LD02661732,621
04/07/2012,LD02661582,631
04/07/2012,LD02661319,868
04/07/2012,LD02612446,946
04/07/2012,LD02662161,527
04/07/2012,LD02596307,680
04/07/2012,LD02660962,680
04/07/2012,LD02661405,784
04/07/2012,LD02663573,784
04/07/2012,LD02641540,882
04/07/2012,LD02655715,520
04/07/2012,LD02146331,596
04/07/2012,LD02661152,597
04/07/2012,LD02652663,624
04/07/2012,LD02662292,668
04/07/2012,LD02663550,717
04/07/2012,LD02661171,761
04/07/2012,LD02653669,817
04/07/2012,LD02618497,954
04/07/2012,LD02661538,538
04/07/2012,LD02661912,542
04/07/2012,LD02658657,576
04/07/2012,LD02658689,576
04/07/2012,LD02661881,582
04/07/2012,LD02661145,584
04/07/2012,LD02661379,647
04/07/2012,LD02663817,654
04/07/2012,LD02658749,729
04/07/2012,LD02639902,861
04/07/2012,LD02639758,864
04/07/2012,LD02639954,1162
04/07/2012,LD02663118,419
04/07/2012,LD02653157,471
04/07/2012,LD02660942,476
04/07/2012,LD02661451,477
04/07/2012,LD02655507,497
04/07/2012,LD02655796,504
04/07/2012,LD02661901,514
04/07/2012,LD02662129,514
04/07/2012,LD02661903,518
04/07/2012,LD02661381,524
04/07/2012,LD02663229,545
04/07/2012,LD02611951,553
04/07/2012,LD02622797,612
04/07/2012,LD02622832,612
04/07/2012,LD02661795,654
04/07/2012,LD02639887,657
04/07/2012,LD02639684,661
04/07/2012,LD02622791,672
04/07/2012,LD02662241,675
04/07/2012,LD02652573,706
04/07/2012,LD02653443,714
04/07/2012,LD02639690,721
04/07/2012,LD02660330,728
04/07/2012,LD02639634,735
04/07/2012,LD02652808,739
04/07/2012,LD02653556,744
04/07/2012,LD02652880,876
04/07/2012,LD02639704,892
04/07/2012,LD02660257,410
04/07/2012,LD02660171,421
04/07/2012,LD02665617,1078
05/07/2012,LD02570541,672185
05/07/2012,LD02663832,27171
05/07/2012,LD02663086,39140
05/07/2012,LD02663864,50206
05/07/2012,LD02626718,42305
05/07/2012,LD02659056,17178
05/07/2012,LD02596205,22142
05/07/2012,LD02617558,70534
05/07/2012,LD02632560,16902
05/07/2012,LD02656200,16649
05/07/2012,LD02659080,16944
05/07/2012,LD02665690,20109
05/07/2012,LD02664732,28888
05/07/2012,LD02664595,31571
05/07/2012,LD02665402,11110
05/07/2012,LD02632562,17638
05/07/2012,LD02666278,27756
05/07/2012,LD02629087,9381
05/07/2012,LD02537659,14660
05/07/2012,LD02662345,19441
05/07/2012,LD02658461,14321
05/07/2012,LD02596191,13433
05/07/2012,LD02661348,26964
05/07/2012,LD02667176,11110
05/07/2012,LD02665598,12238
05/07/2012,LD02596204,8475
05/07/2012,LD02617748,11197
05/07/2012,LD02665441,13761
05/07/2012,LD02665495,14952
05/07/2012,LD02665424,8271
05/07/2012,LD02660997,7216
05/07/2012,LD02658730,8739
05/07/2012,LD02609301,9506
05/07/2012,LD02664029,7599
05/07/2012,LD02660515,6366
05/07/2012,LD02662819,7804
05/07/2012,LD02665399,8718
05/07/2012,LD02591119,6463
05/07/2012,LD02663117,5168
05/07/2012,LD02664755,7763
05/07/2012,LD02666023,22452
05/07/2012,LD02650752,6160
05/07/2012,LD02659103,6846
05/07/2012,LD02659085,9505
05/07/2012,LD02598688,11847
05/07/2012,LD02667301,10087
05/07/2012,LD02662340,11738
05/07/2012,LD02640103,9348
05/07/2012,LD02662356,13125
05/07/2012,LD02665348,8723
05/07/2012,LD02627074,9042
05/07/2012,LD02642336,6307
05/07/2012,LD02665420,6930
05/07/2012,LD02665070,5742
05/07/2012,LD02661504,4514
05/07/2012,LD02656343,4061
05/07/2012,LD02663124,5256
05/07/2012,LD02664793,5954
05/07/2012,LD02659047,7202
05/07/2012,LD02658560,25451
05/07/2012,LD02660443,3153
05/07/2012,LD02661492,3958
05/07/2012,LD02658547,4953
05/07/2012,LD02652382,5065
05/07/2012,LD02661614,5133
05/07/2012,LD02661848,5568
05/07/2012,LD02665553,5833
05/07/2012,LD02666433,6663
05/07/2012,LD02658839,7238
05/07/2012,LD02639260,7391
05/07/2012,LD02663893,7561
05/07/2012,LD02660988,9297
05/07/2012,LD02665681,10187
05/07/2012,LD02664636,10427
05/07/2012,LD02664807,10729
05/07/2012,LD02659062,11147
05/07/2012,LD02664053,16175
05/07/2012,LD02660367,4632
05/07/2012,LD02663079,4845
05/07/2012,LD02641363,4960
05/07/2012,LD02664953,5230
05/07/2012,LD02665674,5267
05/07/2012,LD02626006,5286
05/07/2012,LD02666008,5789
05/07/2012,LD02663863,6109
05/07/2012,LD02656196,6694
05/07/2012,LD02663914,7877
05/07/2012,LD02665389,8957
05/07/2012,LD02656188,10759
05/07/2012,LD02660390,12030
05/07/2012,LD02663241,4180
05/07/2012,LD02665326,5167
05/07/2012,LD02661718,6240
05/07/2012,LD02605259,4014
05/07/2012,LD02655766,4572
05/07/2012,LD02660427,2835
05/07/2012,LD02665658,2961
05/07/2012,LD02660426,2974
05/07/2012,LD02661685,3662
05/07/2012,LD02652935,3878
05/07/2012,LD02665388,4039
05/07/2012,LD02652744,4404
05/07/2012,LD02655494,4641
05/07/2012,LD02665429,5702
05/07/2012,LD02640395,7718
05/07/2012,LD02660245,4049
05/07/2012,LD02660653,4010
05/07/2012,LD02656278,3100
05/07/2012,LD02663626,3906
05/07/2012,LD02655593,3178
05/07/2012,LD02661139,3228
05/07/2012,LD02632400,3388
05/07/2012,LD02628065,3619
05/07/2012,LD02663318,3238
05/07/2012,LD02663180,2725
05/07/2012,LD02663370,3607
05/07/2012,LD02622891,2985
05/07/2012,LD02666787,3481
05/07/2012,LD02663085,1860
05/07/2012,LD02596007,2184
05/07/2012,LD02652777,2614
05/07/2012,LD02622806,3338
05/07/2012,LD02655735,1753
05/07/2012,LD02540603,2424
05/07/2012,LD02595624,3048
05/07/2012,LD02622648,3227
05/07/2012,LD02666458,3306
05/07/2012,LD02626946,3886
05/07/2012,LD02662037,4204
05/07/2012,LD02665654,1791
05/07/2012,LD02661890,1817
05/07/2012,LD02665477,2349
05/07/2012,LD02652867,2407
05/07/2012,LD02661644,2426
05/07/2012,LD02614666,2577
05/07/2012,LD02661351,2682
05/07/2012,LD02663590,3118
05/07/2012,LD02655821,3198
05/07/2012,LD02626920,3454
05/07/2012,LD02660333,3823
05/07/2012,LD02599916,4109
05/07/2012,LD02605000,3539
05/07/2012,LD02666057,2722
05/07/2012,LD02661747,2829
05/07/2012,LD02653567,3414
05/07/2012,LD02652684,1952
05/07/2012,LD02666263,2114
05/07/2012,LD02667027,2269
05/07/2012,LD02661540,2423
05/07/2012,LD02662576,3240
05/07/2012,LD02662166,1323
05/07/2012,LD02661826,1376
05/07/2012,LD02653006,1944
05/07/2012,LD02663703,2632
05/07/2012,LD02652709,1317
05/07/2012,LD02666134,1328
05/07/2012,LD02665444,1675
05/07/2012,LD02665120,1785
05/07/2012,LD02661035,1955
05/07/2012,LD02650780,2124
05/07/2012,LD02666284,2389
05/07/2012,LD02665088,2592
05/07/2012,LD02667139,2734
05/07/2012,LD02582500,2799
05/07/2012,LD02661291,2893
05/07/2012,LD02662617,2908
05/07/2012,LD02653360,2976
05/07/2012,LD02640375,3227
05/07/2012,LD02663391,3971
05/07/2012,LD02610710,2724
05/07/2012,LD02667126,1671
05/07/2012,LD02653313,1895
05/07/2012,LD02661236,2637
05/07/2012,LD02662946,3553
05/07/2012,LD02660488,1565
05/07/2012,LD02666933,1658
05/07/2012,LD02653282,2294
05/07/2012,LD02667145,2550
05/07/2012,LD02666640,1210
05/07/2012,LD02653646,2066
05/07/2012,LD02660694,2067
05/07/2012,LD02658806,2839
05/07/2012,LD02665559,1336
05/07/2012,LD02666207,1609
05/07/2012,LD02639403,1621
05/07/2012,LD02666700,1945
05/07/2012,LD02660689,2183
05/07/2012,LD02596239,2796
05/07/2012,LD02653123,2820
05/07/2012,LD02652644,1027
05/07/2012,LD02666592,1342
05/07/2012,LD02635342,1397
05/07/2012,LD02655803,1414
05/07/2012,LD02660499,1475
05/07/2012,LD02666624,1550
05/07/2012,LD02655522,1586
05/07/2012,LD02661107,1586
05/07/2012,LD02650777,1590
05/07/2012,LD02666181,1612
05/07/2012,LD02662866,2034
05/07/2012,LD02666885,1123
05/07/2012,LD02608356,1194
05/07/2012,LD02666355,1279
05/07/2012,LD02664975,1371
05/07/2012,LD02662603,1437
05/07/2012,LD02662688,1489
05/07/2012,LD02635303,1518
05/07/2012,LD02662539,1552
05/07/2012,LD02661697,1556
05/07/2012,LD02665999,1647
05/07/2012,LD02663631,2033
05/07/2012,LD02663058,2105
05/07/2012,LD02666822,2118
05/07/2012,LD02660742,2277
05/07/2012,LD02596436,2319
05/07/2012,LD02665983,2411
05/07/2012,LD02653114,2632
05/07/2012,LD02626884,2647
05/07/2012,LD02660649,886
05/07/2012,LD02666222,972
05/07/2012,LD02666233,1136
05/07/2012,LD02660664,1150
05/07/2012,LD02655723,1196
05/07/2012,LD02631480,1254
05/07/2012,LD02661600,1257
05/07/2012,LD02622861,1261
05/07/2012,LD02652846,1294
05/07/2012,LD02666556,1309
05/07/2012,LD02666768,1309
05/07/2012,LD02666285,1321
05/07/2012,LD02660728,1322
05/07/2012,LD02660645,1352
05/07/2012,LD02660602,1355
05/07/2012,LD02663219,1379
05/07/2012,LD02666864,1401
05/07/2012,LD02622833,1438
05/07/2012,LD02653032,1442
05/07/2012,LD02661757,1459
05/07/2012,LD02652817,1481
05/07/2012,LD02601426,1488
05/07/2012,LD02663194,1519
05/07/2012,LD02666429,1551
05/07/2012,LD02653381,1610
05/07/2012,LD02655668,1613
05/07/2012,LD02666834,1613
05/07/2012,LD02662190,1620
05/07/2012,LD02666561,1648
05/07/2012,LD02663323,1687
05/07/2012,LD02666254,1720
05/07/2012,LD02666841,1733
05/07/2012,LD02666560,1808
05/07/2012,LD02661544,1816
05/07/2012,LD02666918,1844
05/07/2012,LD02660638,1892
05/07/2012,LD02666221,1892
05/07/2012,LD02666901,1919
05/07/2012,LD02666449,1960
05/07/2012,LD02653044,2007
05/07/2012,LD02662856,2016
05/07/2012,LD02663248,2104
05/07/2012,LD02626880,2106
05/07/2012,LD02666779,2120
05/07/2012,LD02653587,2154
05/07/2012,LD02605049,2165
05/07/2012,LD02661326,2179
05/07/2012,LD02652929,2200
05/07/2012,LD02663568,2206
05/07/2012,LD02664893,2267
05/07/2012,LD02639854,2287
05/07/2012,LD02664980,2333
05/07/2012,LD02639682,2358
05/07/2012,LD02661000,2381
05/07/2012,LD02655641,2427
05/07/2012,LD02639801,2439
05/07/2012,LD02626924,2475
05/07/2012,LD02661147,2519
05/07/2012,LD02663247,4170
05/07/2012,LD02660912,1472
05/07/2012,LD02635321,1156
05/07/2012,LD02635316,1298
05/07/2012,LD02652712,1543
05/07/2012,LD02660931,952
05/07/2012,LD02635329,1212
05/07/2012,LD02660804,868
05/07/2012,LD02663362,1073
05/07/2012,LD02660963,1211
05/07/2012,LD02661782,1226
05/07/2012,LD02667154,1852
05/07/2012,LD02614684,1770
05/07/2012,LD02662954,820
05/07/2012,LD02626820,1014
05/07/2012,LD02658537,753
05/07/2012,LD02622660,884
05/07/2012,LD02666850,967
05/07/2012,LD02667015,1019
05/07/2012,LD02667057,967
05/07/2012,LD02666472,974
05/07/2012,LD02663425,995
05/07/2012,LD02665713,1062
05/07/2012,LD02639626,1166
05/07/2012,LD02604901,1344
05/07/2012,LD02620821,1398
05/07/2012,LD02653536,712
05/07/2012,LD02661284,744
05/07/2012,LD02661030,758
05/07/2012,LD02606904,789
05/07/2012,LD02660798,800
05/07/2012,LD02658654,827
05/07/2012,LD02658545,846
05/07/2012,LD02602362,967
05/07/2012,LD02664844,1023
05/07/2012,LD02666905,1028
05/07/2012,LD02652904,1153
05/07/2012,LD02596534,1241
05/07/2012,LD02666798,1264
05/07/2012,LD02666121,1282
05/07/2012,LD02600159,611
05/07/2012,LD02653511,633
05/07/2012,LD02667073,662
05/07/2012,LD02662068,684
05/07/2012,LD02663277,812
