date,sku,price
12/07/2012,LD02632318,1416
12/07/2012,LD02626889,1426
12/07/2012,LD02672878,1531
12/07/2012,LD02619792,1614
12/07/2012,LD02591381,1753
12/07/2012,LD02610495,2132
12/07/2012,LD02635066,2134
12/07/2012,LD02671693,2386
12/07/2012,LD02661896,2425
12/07/2012,LD02661008,2492
12/07/2012,LD02677679,2496
12/07/2012,LD02657295,2672
12/07/2012,LD02652291,2708
12/07/2012,LD02610640,2781
12/07/2012,LD02660712,850
12/07/2012,LD02673726,929
12/07/2012,LD02654716,932
12/07/2012,LD02633536,1013
12/07/2012,LD02664478,1013
12/07/2012,LD02595757,1094
12/07/2012,LD02660766,1094
12/07/2012,LD02627927,1098
12/07/2012,LD02677644,1146
12/07/2012,LD02678308,1269
12/07/2012,LD02625235,1270
12/07/2012,LD02637561,1281
12/07/2012,LD02625852,1282
12/07/2012,LD02671126,1302
12/07/2012,LD02620647,1310
12/07/2012,LD02660608,1357
12/07/2012,LD02602091,1359
12/07/2012,LD02592436,1371
12/07/2012,LD02617064,1371
12/07/2012,LD02601058,1403
12/07/2012,LD02605953,1408
12/07/2012,LD02667517,1421
12/07/2012,LD02619933,1429
12/07/2012,LD02612272,1454
12/07/2012,LD02628774,1494
12/07/2012,LD02597886,1497
12/07/2012,LD02673949,1520
12/07/2012,LD02621107,1568
12/07/2012,LD02643223,1589
12/07/2012,LD02658353,1607
12/07/2012,LD02596114,1632
12/07/2012,LD02635024,1633
12/07/2012,LD02606816,1664
12/07/2012,LD02639361,1712
12/07/2012,LD02620630,1723
12/07/2012,LD02662553,1727
12/07/2012,LD02661276,1770
12/07/2012,LD02653197,1777
12/07/2012,LD02666620,1830
12/07/2012,LD02620606,1906
12/07/2012,LD02637664,1986
12/07/2012,LD02663448,2019
12/07/2012,LD02621498,2027
12/07/2012,LD02638341,2058
12/07/2012,LD02601488,2075
12/07/2012,LD02588779,2094
12/07/2012,LD02613312,2147
12/07/2012,LD02657043,2207
12/07/2012,LD02630245,2224
12/07/2012,LD02677841,2225
12/07/2012,LD02619809,2248
12/07/2012,LD02605401,2277
12/07/2012,LD02654558,2311
12/07/2012,LD02652682,2322
12/07/2012,LD02673035,2330
12/07/2012,LD02632271,2369
12/07/2012,LD02664235,2409
12/07/2012,LD02657046,2435
12/07/2012,LD02620401,2445
12/07/2012,LD02675355,2598
12/07/2012,LD02676447,2742
12/07/2012,LD02664352,2826
12/07/2012,LD02672929,620
12/07/2012,LD02650959,919
12/07/2012,LD02595778,943
12/07/2012,LD02601317,985
12/07/2012,LD02589102,1034
12/07/2012,LD02671112,1035
12/07/2012,LD02603710,1036
12/07/2012,LD02637902,1071
12/07/2012,LD02637429,1101
12/07/2012,LD02660657,1133
12/07/2012,LD02671133,1134
12/07/2012,LD02670187,1139
12/07/2012,LD02632359,1153
12/07/2012,LD02622069,1160
12/07/2012,LD02653638,1171
12/07/2012,LD02671015,1189
12/07/2012,LD02609119,1200
12/07/2012,LD02638016,1202
12/07/2012,LD02655267,1233
12/07/2012,LD02599312,1252
12/07/2012,LD02638726,1255
12/07/2012,LD02673329,1255
12/07/2012,LD02636916,1262
12/07/2012,LD02637493,1273
12/07/2012,LD02651505,1274
12/07/2012,LD02670928,1279
12/07/2012,LD02638583,1306
12/07/2012,LD02660913,1320
12/07/2012,LD02601156,1333
12/07/2012,LD02611813,1339
12/07/2012,LD02651718,1346
12/07/2012,LD02670603,1369
12/07/2012,LD02653032,1399
12/07/2012,LD02653392,1399
12/07/2012,LD02655724,1399
12/07/2012,LD02616299,1403
12/07/2012,LD02668216,1408
12/07/2012,LD02604803,1425
12/07/2012,LD02660687,1439
12/07/2012,LD02660898,1439
12/07/2012,LD02614485,1447
12/07/2012,LD02644088,1452
12/07/2012,LD02600202,1458
12/07/2012,LD02661502,1461
12/07/2012,LD02603538,1468
12/07/2012,LD02611034,1482
12/07/2012,LD02661548,1483
12/07/2012,LD02655242,1494
12/07/2012,LD02600899,1522
12/07/2012,LD02597685,1528
12/07/2012,LD02613271,1538
12/07/2012,LD02655789,1543
12/07/2012,LD02599002,1545
12/07/2012,LD02620596,1559
12/07/2012,LD02597881,1568
12/07/2012,LD02606234,1573
12/07/2012,LD02595837,1599
12/07/2012,LD02603290,1601
12/07/2012,LD02675353,1601
12/07/2012,LD02602896,1607
12/07/2012,LD02653522,1609
12/07/2012,LD02618610,1614
12/07/2012,LD02665009,1621
12/07/2012,LD02677419,1632
12/07/2012,LD02622802,1639
12/07/2012,LD02644098,1643
12/07/2012,LD02620582,1653
12/07/2012,LD02604301,1658
12/07/2012,LD02625477,1662
12/07/2012,LD02663207,1680
12/07/2012,LD02600387,1696
12/07/2012,LD02638745,1699
12/07/2012,LD02657551,1706
12/07/2012,LD02676192,1706
12/07/2012,LD02646029,1709
12/07/2012,LD02602654,1710
12/07/2012,LD02666077,1710
12/07/2012,LD02601492,1733
12/07/2012,LD02668754,1768
12/07/2012,LD02605454,1819
12/07/2012,LD02595925,1821
12/07/2012,LD02634378,1840
12/07/2012,LD02638330,1842
12/07/2012,LD02676698,1865
12/07/2012,LD02638582,1868
12/07/2012,LD02644060,1871
12/07/2012,LD02606683,1880
12/07/2012,LD02676318,1893
12/07/2012,LD02601695,1896
12/07/2012,LD02598529,1902
12/07/2012,LD02666901,1905
12/07/2012,LD02599493,1934
12/07/2012,LD02603293,1941
12/07/2012,LD02645461,1941
12/07/2012,LD02597591,1971
12/07/2012,LD02599727,1971
12/07/2012,LD02603427,1971
12/07/2012,LD02602320,1982
12/07/2012,LD02638930,1991
12/07/2012,LD02604225,1994
12/07/2012,LD02638563,1998
12/07/2012,LD02589247,2015
12/07/2012,LD02669651,2018
12/07/2012,LD02644871,2022
12/07/2012,LD02644386,2038
12/07/2012,LD02610292,2112
12/07/2012,LD02605730,2116
12/07/2012,LD02600616,2123
12/07/2012,LD02658778,2136
12/07/2012,LD02602395,2138
12/07/2012,LD02651422,2143
12/07/2012,LD02671912,2149
12/07/2012,LD02677403,2170
12/07/2012,LD02591255,2183
12/07/2012,LD02655753,2189
12/07/2012,LD02643196,2196
12/07/2012,LD02664978,2211
12/07/2012,LD02597775,2250
12/07/2012,LD02676194,2251
12/07/2012,LD02678038,2258
12/07/2012,LD02643546,2266
12/07/2012,LD02603423,2289
12/07/2012,LD02604399,2289
12/07/2012,LD02641336,2308
12/07/2012,LD02638467,2315
12/07/2012,LD02603074,2408
12/07/2012,LD02653240,2426
12/07/2012,LD02644880,2447
12/07/2012,LD02676571,2488
12/07/2012,LD02644328,2555
12/07/2012,LD02658284,2606
12/07/2012,LD02641313,2647
12/07/2012,LD02652199,2661
12/07/2012,LD02670197,2724
12/07/2012,LD02626768,2748
12/07/2012,LD02670202,2877
12/07/2012,LD02613574,682
12/07/2012,LD02639381,783
12/07/2012,LD02595719,1328
12/07/2012,LD02635694,1600
12/07/2012,LD02627982,690
12/07/2012,LD02613363,750
12/07/2012,LD02604981,790
12/07/2012,LD02661358,865
12/07/2012,LD02600385,1038
12/07/2012,LD02612179,1124
12/07/2012,LD02602317,1132
12/07/2012,LD02636154,1165
12/07/2012,LD02597666,1219
12/07/2012,LD02631808,1230
12/07/2012,LD02601805,1302
12/07/2012,LD02676859,1314
12/07/2012,LD02666909,1438
12/07/2012,LD02676356,1491
12/07/2012,LD02597873,1599
12/07/2012,LD02600741,1599
12/07/2012,LD02604516,1599
12/07/2012,LD02599798,1725
12/07/2012,LD02669684,938
12/07/2012,LD02622540,950
12/07/2012,LD02660792,1101
12/07/2012,LD02670642,1215
12/07/2012,LD02670562,1236
12/07/2012,LD02667227,1320
12/07/2012,LD02631203,1479
12/07/2012,LD02640565,1497
12/07/2012,LD02631271,1602
12/07/2012,LD02634374,1699
12/07/2012,LD02624918,1768
12/07/2012,LD02619099,2243
12/07/2012,LD02637966,701
12/07/2012,LD02657769,1003
12/07/2012,LD02645714,1034
12/07/2012,LD02593063,1125
12/07/2012,LD02645439,1319
12/07/2012,LD02645490,1319
12/07/2012,LD02630433,1420
12/07/2012,LD02644622,1469
12/07/2012,LD02597938,606
12/07/2012,LD02652938,730
12/07/2012,LD02590937,785
12/07/2012,LD02662958,793
12/07/2012,LD02667134,882
12/07/2012,LD02639325,945
12/07/2012,LD02656792,950
12/07/2012,LD02658762,1114
12/07/2012,LD02645224,1271
12/07/2012,LD02645510,1442
12/07/2012,LD02623786,2008
12/07/2012,LD02644946,704
12/07/2012,LD02634555,778
12/07/2012,LD02637760,808
12/07/2012,LD02678347,809
12/07/2012,LD02657020,875
12/07/2012,LD02639460,912
12/07/2012,LD02616253,935
12/07/2012,LD02663450,969
12/07/2012,LD02657768,1006
12/07/2012,LD02670813,1069
12/07/2012,LD02657270,1113
12/07/2012,LD02599912,1128
12/07/2012,LD02644223,1234
12/07/2012,LD02616829,617
12/07/2012,LD02667171,639
12/07/2012,LD02637554,642
12/07/2012,LD02620245,681
12/07/2012,LD02640119,721
12/07/2012,LD02628437,746
12/07/2012,LD02655145,772
12/07/2012,LD02652561,782
12/07/2012,LD02657040,918
12/07/2012,LD02593170,965
12/07/2012,LD02644705,983
12/07/2012,LD02658282,1051
12/07/2012,LD02626930,1067
12/07/2012,LD02667129,1105
12/07/2012,LD02645646,1126
12/07/2012,LD02675108,1164
12/07/2012,LD02590946,1172
12/07/2012,LD02644502,1193
12/07/2012,LD02613853,1206
12/07/2012,LD02588298,1251
12/07/2012,LD02646058,1269
12/07/2012,LD02663684,1307
12/07/2012,LD02643994,1325
12/07/2012,LD02676204,1341
12/07/2012,LD02678183,1344
12/07/2012,LD02617476,1426
12/07/2012,LD02645076,1432
12/07/2012,LD02645380,1452
12/07/2012,LD02646059,1452
12/07/2012,LD02609729,1502
12/07/2012,LD02651897,1826
12/07/2012,LD02616906,572
12/07/2012,LD02617079,602
12/07/2012,LD02673738,614
12/07/2012,LD02644306,623
12/07/2012,LD02624266,653
12/07/2012,LD02606897,674
12/07/2012,LD02637861,686
12/07/2012,LD02673882,715
12/07/2012,LD02611885,733
12/07/2012,LD02637950,739
12/07/2012,LD02601984,742
12/07/2012,LD02618471,742
12/07/2012,LD02640146,744
12/07/2012,LD02677448,747
12/07/2012,LD02604870,756
12/07/2012,LD02615617,759
12/07/2012,LD02599211,768
12/07/2012,LD02674703,771
12/07/2012,LD02618047,786
12/07/2012,LD02616974,787
12/07/2012,LD02666774,798
12/07/2012,LD02600388,812
12/07/2012,LD02673884,817
12/07/2012,LD02622996,819
12/07/2012,LD02664851,828
12/07/2012,LD02606707,829
12/07/2012,LD02662257,833
12/07/2012,LD02513087,834
12/07/2012,LD02599871,836
12/07/2012,LD02597956,850
12/07/2012,LD02671938,860
12/07/2012,LD02629388,861
12/07/2012,LD02661335,871
12/07/2012,LD02600352,879
12/07/2012,LD02669665,882
12/07/2012,LD02673226,889
12/07/2012,LD02639874,895
12/07/2012,LD02662146,917
12/07/2012,LD02658917,920
12/07/2012,LD02609190,926
12/07/2012,LD02651345,945
12/07/2012,LD02673998,947
12/07/2012,LD02613527,950
12/07/2012,LD02645020,959
12/07/2012,LD02622921,960
12/07/2012,LD02657831,974
12/07/2012,LD02644068,976
12/07/2012,LD02644335,976
12/07/2012,LD02669342,978
12/07/2012,LD02600592,981
12/07/2012,LD02601770,985
12/07/2012,LD02675371,985
12/07/2012,LD02669398,1004
12/07/2012,LD02644336,1006
12/07/2012,LD02626797,1010
12/07/2012,LD02605885,1016
12/07/2012,LD02617303,1016
12/07/2012,LD02653380,1016
12/07/2012,LD02640660,1023
12/07/2012,LD02643900,1023
12/07/2012,LD02645970,1023
12/07/2012,LD02653608,1026
12/07/2012,LD02657617,1026
12/07/2012,LD02644409,1037
12/07/2012,LD02589388,1044
12/07/2012,LD02661921,1047
12/07/2012,LD02637280,1049
12/07/2012,LD02667245,1051
12/07/2012,LD02645569,1058
12/07/2012,LD02644489,1078
12/07/2012,LD02644305,1079
12/07/2012,LD02645636,1097
12/07/2012,LD02602464,1101
12/07/2012,LD02602443,1106
12/07/2012,LD02598374,1136
12/07/2012,LD02634665,1136
12/07/2012,LD02657506,1136
12/07/2012,LD02631443,1145
12/07/2012,LD02600554,1152
12/07/2012,LD02651381,1153
12/07/2012,LD02644155,1164
12/07/2012,LD02644423,1164
12/07/2012,LD02644688,1164
12/07/2012,LD02644823,1164
12/07/2012,LD02644401,1171
12/07/2012,LD02601886,1182
12/07/2012,LD02665005,1201
12/07/2012,LD02644520,1202
12/07/2012,LD02645327,1238
12/07/2012,LD02657491,1249
12/07/2012,LD02645345,1255
12/07/2012,LD02645354,1255
12/07/2012,LD02631376,1258
12/07/2012,LD02611126,1260
12/07/2012,LD02643945,1315
12/07/2012,LD02675273,1357
12/07/2012,LD02645589,1417
12/07/2012,LD02651333,1533
12/07/2012,LD02635871,588
12/07/2012,LD02641292,724
12/07/2012,LD02605047,865
12/07/2012,LD02467185,574
12/07/2012,LD02600159,587
12/07/2012,LD02653490,637
12/07/2012,LD02604623,777
12/07/2012,LD02603757,802
12/07/2012,LD02642851,854
12/07/2012,LD02602484,939
12/07/2012,LD02639513,566
12/07/2012,LD02589687,614
12/07/2012,LD02676782,695
12/07/2012,LD02559448,757
12/07/2012,LD02670767,797
12/07/2012,LD02631358,810
12/07/2012,LD02624981,885
12/07/2012,LD02670601,887
12/07/2012,LD02608841,980
12/07/2012,LD02627478,980
12/07/2012,LD02652548,1135
12/07/2012,LD02625106,481
12/07/2012,LD02627014,599
12/07/2012,LD02661181,604
12/07/2012,LD02652236,609
12/07/2012,LD02671424,615
12/07/2012,LD02605559,620
12/07/2012,LD02666416,647
12/07/2012,LD02600446,748
12/07/2012,LD02597602,771
12/07/2012,LD02616509,810
12/07/2012,LD02586854,914
12/07/2012,LD02659201,934
12/07/2012,LD02634026,946
12/07/2012,LD02627750,1084
12/07/2012,LD02618847,527
12/07/2012,LD02615194,538
12/07/2012,LD02593891,598
12/07/2012,LD02652105,606
12/07/2012,LD02628610,608
12/07/2012,LD02606722,651
12/07/2012,LD02621845,659
12/07/2012,LD02651465,670
12/07/2012,LD02591299,762
12/07/2012,LD02657942,791
12/07/2012,LD02616134,824
12/07/2012,LD02633073,839
12/07/2012,LD02620166,480
12/07/2012,LD02653174,513
12/07/2012,LD02624184,537
12/07/2012,LD02619716,541
12/07/2012,LD02666473,551
12/07/2012,LD02602538,601
12/07/2012,LD02498168,602
12/07/2012,LD02667800,619
12/07/2012,LD02636138,626
12/07/2012,LD02655152,689
12/07/2012,LD02639959,732
12/07/2012,LD02657908,791
12/07/2012,LD02631146,815
12/07/2012,LD02639909,829
12/07/2012,LD02620054,845
12/07/2012,LD02633480,876
12/07/2012,LD02643384,876
12/07/2012,LD02646221,885
12/07/2012,LD02674176,889
12/07/2012,LD02602192,920
12/07/2012,LD02637346,960
12/07/2012,LD02656823,450
12/07/2012,LD02669823,491
12/07/2012,LD02669361,495
12/07/2012,LD02676160,511
12/07/2012,LD02614925,518
12/07/2012,LD02627540,524
12/07/2012,LD02606247,526
12/07/2012,LD02619708,565
12/07/2012,LD02599635,583
12/07/2012,LD02617607,589
12/07/2012,LD02602302,595
12/07/2012,LD02633595,602
12/07/2012,LD02661758,602
12/07/2012,LD02658658,607
12/07/2012,LD02636322,613
12/07/2012,LD02635960,643
12/07/2012,LD02662944,668
12/07/2012,LD02611556,717
12/07/2012,LD02658058,721
12/07/2012,LD02655657,766
12/07/2012,LD02657866,768
12/07/2012,LD02657485,795
12/07/2012,LD02632099,798
12/07/2012,LD02657497,819
12/07/2012,LD02627338,835
12/07/2012,LD02640655,872
12/07/2012,LD02675487,1166
12/07/2012,LD02642452,1332
12/07/2012,LD02633886,374
12/07/2012,LD02591768,446
12/07/2012,LD02620413,452
12/07/2012,LD02621728,452
12/07/2012,LD02624169,479
12/07/2012,LD02671277,488
12/07/2012,LD02655739,526
12/07/2012,LD02666575,552
12/07/2012,LD02621314,579
12/07/2012,LD02641211,585
12/07/2012,LD02661581,601
12/07/2012,LD02609738,607
12/07/2012,LD02676813,631
12/07/2012,LD02651939,638
12/07/2012,LD02598550,659
12/07/2012,LD02599506,666
12/07/2012,LD02600617,666
12/07/2012,LD02602468,666
12/07/2012,LD02606183,666
12/07/2012,LD02663503,673
12/07/2012,LD02600150,675
12/07/2012,LD02610751,681
12/07/2012,LD02628573,698
12/07/2012,LD02636699,703
12/07/2012,LD02605082,707
12/07/2012,LD02605327,711
12/07/2012,LD02658233,737
12/07/2012,LD02627557,771
12/07/2012,LD02656502,771
12/07/2012,LD02656756,772
12/07/2012,LD02675373,807
12/07/2012,LD02603482,824
12/07/2012,LD02646228,834
12/07/2012,LD02657936,875
12/07/2012,LD02623810,881
12/07/2012,LD02637728,411
12/07/2012,LD02669172,439
12/07/2012,LD02591324,452
12/07/2012,LD02669133,452
12/07/2012,LD02606373,475
12/07/2012,LD02605527,479
12/07/2012,LD02593945,485
12/07/2012,LD02619725,494
12/07/2012,LD02676745,494
12/07/2012,LD02666820,503
12/07/2012,LD02671423,508
12/07/2012,LD02661695,521
12/07/2012,LD02671571,530
12/07/2012,LD02669767,542
12/07/2012,LD02498133,574
12/07/2012,LD02657166,592
12/07/2012,LD02606185,593
12/07/2012,LD02590351,606
12/07/2012,LD02657413,614
12/07/2012,LD02602143,629
12/07/2012,LD02652015,633
12/07/2012,LD02655157,636
12/07/2012,LD02666730,683
12/07/2012,LD02657084,693
12/07/2012,LD02610251,696
12/07/2012,LD02636362,700
12/07/2012,LD02642827,708
12/07/2012,LD02657889,723
12/07/2012,LD02644779,724
12/07/2012,LD02642737,732
12/07/2012,LD02641837,736
12/07/2012,LD02658164,743
12/07/2012,LD02627398,747
12/07/2012,LD02656667,748
12/07/2012,LD02598182,750
12/07/2012,LD02602033,773
12/07/2012,LD02657986,784
12/07/2012,LD02653163,840
12/07/2012,LD02618063,851
12/07/2012,LD02622509,890
12/07/2012,LD02643139,932
12/07/2012,LD02606876,398
12/07/2012,LD02591655,415
12/07/2012,LD02622542,430
12/07/2012,LD02590920,435
12/07/2012,LD02637943,435
12/07/2012,LD02675603,436
12/07/2012,LD02591315,437
12/07/2012,LD02591326,437
12/07/2012,LD02643927,439
12/07/2012,LD02620069,441
12/07/2012,LD02669659,441
12/07/2012,LD02639436,442
12/07/2012,LD02618855,444
12/07/2012,LD02624850,451
12/07/2012,LD02675683,458
12/07/2012,LD02675871,458
12/07/2012,LD02658220,460
12/07/2012,LD02661248,464
12/07/2012,LD02612533,466
12/07/2012,LD02669336,469
12/07/2012,LD02661657,471
12/07/2012,LD02657708,476
12/07/2012,LD02668825,476
12/07/2012,LD02675218,476
12/07/2012,LD02658405,477
12/07/2012,LD02628012,479
12/07/2012,LD02670978,483
12/07/2012,LD02652837,484
12/07/2012,LD02652699,485
12/07/2012,LD02666426,485
12/07/2012,LD02669672,486
12/07/2012,LD02651298,489
12/07/2012,LD02653463,492
12/07/2012,LD02653518,492
12/07/2012,LD02676073,495
12/07/2012,LD02667155,502
12/07/2012,LD02610012,504
12/07/2012,LD02593859,507
12/07/2012,LD02677398,510
12/07/2012,LD02635951,516
12/07/2012,LD02606933,534
12/07/2012,LD02671092,538
12/07/2012,LD02642219,548
12/07/2012,LD02656585,548
12/07/2012,LD02657401,558
12/07/2012,LD02675588,559
12/07/2012,LD02675740,559
12/07/2012,LD02662039,561
12/07/2012,LD02602343,564
12/07/2012,LD02604595,565
12/07/2012,LD02657359,570
12/07/2012,LD02608418,571
12/07/2012,LD02666252,574
12/07/2012,LD02642759,576
12/07/2012,LD02643444,576
12/07/2012,LD02657176,579
12/07/2012,LD02498716,580
12/07/2012,LD02605152,580
12/07/2012,LD02633914,582
12/07/2012,LD02665079,587
12/07/2012,LD02675958,589
12/07/2012,LD02641828,598
12/07/2012,LD02643470,598
12/07/2012,LD02661713,603
12/07/2012,LD02656953,604
12/07/2012,LD02643445,606
12/07/2012,LD02657410,612
12/07/2012,LD02656486,618
12/07/2012,LD02657674,624
12/07/2012,LD02675593,624
12/07/2012,LD02675676,624
12/07/2012,LD02600640,625
12/07/2012,LD02602493,625
12/07/2012,LD02656415,627
12/07/2012,LD02631230,631
12/07/2012,LD02596454,632
12/07/2012,LD02625035,633
12/07/2012,LD02675697,634
12/07/2012,LD02656863,635
12/07/2012,LD02656998,635
12/07/2012,LD02657816,635
12/07/2012,LD02601418,638
12/07/2012,LD02670093,638
12/07/2012,LD02625146,642
12/07/2012,LD02652683,643
12/07/2012,LD02675858,644
12/07/2012,LD02675861,644
12/07/2012,LD02676042,644
12/07/2012,LD02676114,644
12/07/2012,LD02643061,645
12/07/2012,LD02656749,645
12/07/2012,LD02675289,645
12/07/2012,LD02666570,652
12/07/2012,LD02620097,653
12/07/2012,LD02645274,656
12/07/2012,LD02656422,656
12/07/2012,LD02656490,656
12/07/2012,LD02656738,656
12/07/2012,LD02669186,658
12/07/2012,LD02601834,661
12/07/2012,LD02627508,661
12/07/2012,LD02657163,667
12/07/2012,LD02634548,668
12/07/2012,LD02641264,668
12/07/2012,LD02671362,669
12/07/2012,LD02675038,669
12/07/2012,LD02606772,671
12/07/2012,LD02656433,671
12/07/2012,LD02657901,673
12/07/2012,LD02644978,674
12/07/2012,LD02642840,679
12/07/2012,LD02644611,681
12/07/2012,LD02642449,684
12/07/2012,LD02668981,689
12/07/2012,LD02597791,691
12/07/2012,LD02602049,693
12/07/2012,LD02604948,693
12/07/2012,LD02668836,699
12/07/2012,LD02600241,700
12/07/2012,LD02605076,703
12/07/2012,LD02666814,703
12/07/2012,LD02675406,709
12/07/2012,LD02642223,712
12/07/2012,LD02597835,715
12/07/2012,LD02597522,718
12/07/2012,LD02641555,721
12/07/2012,LD02656620,721
12/07/2012,LD02656864,721
12/07/2012,LD02657399,721
12/07/2012,LD02622025,722
12/07/2012,LD02657952,723
12/07/2012,LD02601151,724
12/07/2012,LD02643414,725
12/07/2012,LD02624810,733
12/07/2012,LD02645391,733
12/07/2012,LD02656682,734
12/07/2012,LD02641866,745
12/07/2012,LD02644687,746
12/07/2012,LD02676020,756
12/07/2012,LD02642456,758
12/07/2012,LD02657718,759
12/07/2012,LD02603827,760
12/07/2012,LD02621875,765
12/07/2012,LD02626860,767
12/07/2012,LD02659183,774
12/07/2012,LD02656634,794
12/07/2012,LD02656914,807
12/07/2012,LD02674750,810
12/07/2012,LD02609686,814
12/07/2012,LD02641236,818
12/07/2012,LD02625299,820
12/07/2012,LD02600089,824
12/07/2012,LD02637473,849
12/07/2012,LD02653774,878
12/07/2012,LD02613270,880
12/07/2012,LD02636092,761
12/07/2012,LD02609370,867
12/07/2012,LD02660159,474
12/07/2012,LD02667615,630
12/07/2012,LD02673601,312
12/07/2012,LD02677481,452
12/07/2012,LD02619123,514
12/07/2012,LD02673003,544
